timestamp,date,hour,day_name,location_id,road_name,latitude,longitude,vehicle_count,car_count,motorcycle_count,bus_count,truck_count,average_speed,road_occupancy,weather_condition,traffic_density,congestion_level,vehicle_cluster,anomaly_label,predicted_congestion
2026-05-03 23:45:00,2026-05-03,23,Sunday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,41,12,23,2,4,53.84,17.98,Clear,7.37,Low,-1,Normal,7.37
2026-05-04 00:00:00,2026-05-04,0,Monday,LOC_004,Jl. Merdeka,2.3402,99.0752,25,7,14,0,4,63.1,6.83,Clear,1.71,Low,-1,Normal,1.71
2026-05-04 00:15:00,2026-05-04,0,Monday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,28,7,14,1,6,58.56,6.71,Clear,1.88,Low,-1,Normal,1.88
2026-05-04 00:30:00,2026-05-04,0,Monday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,40,11,21,2,6,51.41,20.38,Cloudy,8.15,Low,-1,Normal,8.15
2026-05-04 00:45:00,2026-05-04,0,Monday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,52,15,32,2,3,51.89,37.75,Clear,19.63,Low,-1,Normal,19.63
2026-05-04 01:00:00,2026-05-04,1,Monday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,69,18,42,3,6,42.92,40.31,Cloudy,27.81,Medium,-1,Normal,27.81
2026-05-04 01:15:00,2026-05-04,1,Monday,LOC_002,Jl. Sudirman,2.3348,99.0701,33,11,19,0,3,56.35,17.31,Clear,5.71,Low,-1,Normal,5.71
2026-05-04 01:30:00,2026-05-04,1,Monday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,278,90,146,8,34,6.91,91.93,Cloudy,255.57,Severe,-1,Anomaly,255.57
2026-05-04 01:45:00,2026-05-04,1,Monday,LOC_002,Jl. Sudirman,2.3348,99.0701,60,15,36,2,7,37.3,37.75,Cloudy,22.65,Medium,-1,Normal,22.65
2026-05-04 02:00:00,2026-05-04,2,Monday,LOC_004,Jl. Merdeka,2.3402,99.0752,38,12,19,2,5,54.37,24.62,Clear,9.36,Low,-1,Normal,9.36
2026-05-04 02:15:00,2026-05-04,2,Monday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,45,13,22,1,9,53.93,18.73,Cloudy,8.43,Low,-1,Normal,8.43
2026-05-04 02:30:00,2026-05-04,2,Monday,LOC_004,Jl. Merdeka,2.3402,99.0752,41,14,23,1,3,41.32,18.74,Rainy,7.68,Medium,-1,Normal,7.68
2026-05-04 02:45:00,2026-05-04,2,Monday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,32,8,16,0,8,54.8,23.52,Cloudy,7.53,Low,-1,Normal,7.53
2026-05-04 03:00:00,2026-05-04,3,Monday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,30,9,18,0,3,57.75,18.56,Clear,5.57,Low,-1,Normal,5.57
2026-05-04 03:15:00,2026-05-04,3,Monday,LOC_002,Jl. Sudirman,2.3348,99.0701,71,21,36,2,12,41.0,43.96,Rainy,31.21,Medium,-1,Normal,31.21
2026-05-04 03:30:00,2026-05-04,3,Monday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,19,5,11,0,3,56.21,17.54,Clear,3.33,Low,-1,Normal,3.33
2026-05-04 03:45:00,2026-05-04,3,Monday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,40,10,22,2,6,46.42,18.23,Foggy,7.29,Low,-1,Normal,7.29
2026-05-04 04:00:00,2026-05-04,4,Monday,LOC_004,Jl. Merdeka,2.3402,99.0752,25,7,15,0,3,51.94,12.09,Cloudy,3.02,Low,-1,Normal,3.02
2026-05-04 04:15:00,2026-05-04,4,Monday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,56,19,31,2,4,51.53,30.72,Cloudy,17.2,Low,-1,Normal,17.2
2026-05-04 04:30:00,2026-05-04,4,Monday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,57,17,29,3,8,55.52,38.21,Rainy,21.78,Low,-1,Normal,21.78
2026-05-04 04:45:00,2026-05-04,4,Monday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,35,9,22,1,3,59.93,16.1,Clear,5.64,Low,-1,Normal,5.64
2026-05-04 05:00:00,2026-05-04,5,Monday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,107,30,66,6,5,42.57,53.35,Clear,57.08,Medium,-1,Normal,57.08
2026-05-04 05:15:00,2026-05-04,5,Monday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,81,26,48,2,5,37.41,42.98,Foggy,34.81,Medium,-1,Normal,34.81
2026-05-04 05:30:00,2026-05-04,5,Monday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,58,18,32,1,7,52.19,33.18,Clear,19.24,Low,-1,Normal,19.24
2026-05-04 05:45:00,2026-05-04,5,Monday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,109,37,62,4,6,25.5,62.7,Rainy,68.34,High,-1,Normal,68.34
2026-05-04 06:00:00,2026-05-04,6,Monday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,172,43,90,7,32,19.94,100.0,Foggy,172.0,Severe,-1,Anomaly,172.0
2026-05-04 06:15:00,2026-05-04,6,Monday,LOC_004,Jl. Merdeka,2.3402,99.0752,98,25,62,4,7,41.85,52.97,Clear,51.91,Medium,-1,Normal,51.91
2026-05-04 06:30:00,2026-05-04,6,Monday,LOC_004,Jl. Merdeka,2.3402,99.0752,122,34,73,4,11,31.77,66.95,Rainy,81.68,High,-1,Normal,81.68
2026-05-04 06:45:00,2026-05-04,6,Monday,LOC_004,Jl. Merdeka,2.3402,99.0752,116,34,64,6,12,29.0,61.92,Cloudy,71.83,High,-1,Normal,71.83
2026-05-04 07:00:00,2026-05-04,7,Monday,LOC_004,Jl. Merdeka,2.3402,99.0752,110,30,56,2,22,36.69,57.8,Cloudy,63.58,Medium,-1,Normal,63.58
2026-05-04 07:15:00,2026-05-04,7,Monday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,145,45,88,6,6,24.74,78.4,Rainy,113.68,High,-1,Normal,113.68
2026-05-04 07:30:00,2026-05-04,7,Monday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,161,42,95,7,17,18.65,95.42,Foggy,153.63,Severe,-1,Anomaly,153.63
2026-05-04 07:45:00,2026-05-04,7,Monday,LOC_004,Jl. Merdeka,2.3402,99.0752,96,25,49,5,17,37.35,50.96,Foggy,48.92,Medium,-1,Normal,48.92
2026-05-04 08:00:00,2026-05-04,8,Monday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,180,54,108,5,13,6.62,100.0,Rainy,180.0,Severe,-1,Anomaly,180.0
2026-05-04 08:15:00,2026-05-04,8,Monday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,103,34,64,5,0,39.29,61.66,Cloudy,63.51,Medium,-1,Normal,63.51
2026-05-04 08:30:00,2026-05-04,8,Monday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,194,59,116,4,15,7.53,99.25,Rainy,192.54,Severe,-1,Anomaly,192.54
2026-05-04 08:45:00,2026-05-04,8,Monday,LOC_004,Jl. Merdeka,2.3402,99.0752,73,22,45,2,4,41.61,40.1,Cloudy,29.27,Medium,-1,Normal,29.27
2026-05-04 09:00:00,2026-05-04,9,Monday,LOC_004,Jl. Merdeka,2.3402,99.0752,114,38,61,3,12,31.26,64.31,Foggy,73.31,Medium,-1,Normal,73.31
2026-05-04 09:15:00,2026-05-04,9,Monday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,115,28,71,6,10,32.51,69.32,Clear,79.72,High,-1,Normal,79.72
2026-05-04 09:30:00,2026-05-04,9,Monday,LOC_004,Jl. Merdeka,2.3402,99.0752,113,29,71,5,8,31.98,58.22,Rainy,65.79,Medium,-1,Normal,65.79
2026-05-04 09:45:00,2026-05-04,9,Monday,LOC_002,Jl. Sudirman,2.3348,99.0701,148,37,79,5,27,25.2,74.14,Foggy,109.73,High,-1,Normal,109.73
2026-05-04 10:00:00,2026-05-04,10,Monday,LOC_002,Jl. Sudirman,2.3348,99.0701,87,22,53,4,8,30.98,50.47,Rainy,43.91,Medium,-1,Normal,43.91
2026-05-04 10:15:00,2026-05-04,10,Monday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,98,33,57,2,6,32.08,53.6,Rainy,52.53,Medium,-1,Normal,52.53
2026-05-04 10:30:00,2026-05-04,10,Monday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,88,29,44,3,12,39.65,50.21,Rainy,44.18,Medium,-1,Normal,44.18
2026-05-04 10:45:00,2026-05-04,10,Monday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,92,31,57,3,1,31.19,54.5,Clear,50.14,Medium,-1,Normal,50.14
2026-05-04 11:00:00,2026-05-04,11,Monday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,99,30,60,5,4,29.93,65.53,Cloudy,64.87,High,-1,Normal,64.87
2026-05-04 11:15:00,2026-05-04,11,Monday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,106,32,63,5,6,35.8,50.88,Cloudy,53.93,Medium,-1,Normal,53.93
2026-05-04 11:30:00,2026-05-04,11,Monday,LOC_004,Jl. Merdeka,2.3402,99.0752,79,24,45,4,6,36.96,51.28,Foggy,40.51,Medium,-1,Normal,40.51
2026-05-04 11:45:00,2026-05-04,11,Monday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,114,35,65,2,12,30.53,56.73,Cloudy,64.67,Medium,-1,Normal,64.67
2026-05-04 12:00:00,2026-05-04,12,Monday,LOC_004,Jl. Merdeka,2.3402,99.0752,75,20,39,4,12,40.1,40.57,Foggy,30.43,Medium,-1,Normal,30.43
2026-05-04 12:15:00,2026-05-04,12,Monday,LOC_004,Jl. Merdeka,2.3402,99.0752,47,14,24,1,8,53.58,18.82,Clear,8.85,Low,-1,Normal,8.85
2026-05-04 12:30:00,2026-05-04,12,Monday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,138,42,85,5,6,19.49,78.55,Rainy,108.4,High,-1,Normal,108.4
2026-05-04 12:45:00,2026-05-04,12,Monday,LOC_002,Jl. Sudirman,2.3348,99.0701,108,27,60,4,17,30.72,56.02,Foggy,60.5,Medium,-1,Normal,60.5
2026-05-04 13:00:00,2026-05-04,13,Monday,LOC_002,Jl. Sudirman,2.3348,99.0701,132,42,75,7,8,24.09,71.34,Rainy,94.17,High,-1,Normal,94.17
2026-05-04 13:15:00,2026-05-04,13,Monday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,119,34,66,4,15,28.32,68.65,Rainy,81.69,High,-1,Normal,81.69
2026-05-04 13:30:00,2026-05-04,13,Monday,LOC_004,Jl. Merdeka,2.3402,99.0752,71,24,44,3,0,42.83,40.17,Rainy,28.52,Medium,-1,Normal,28.52
2026-05-04 13:45:00,2026-05-04,13,Monday,LOC_004,Jl. Merdeka,2.3402,99.0752,82,21,49,2,10,27.89,41.96,Rainy,34.41,High,-1,Normal,34.41
2026-05-04 14:00:00,2026-05-04,14,Monday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,267,78,137,6,46,8.74,93.21,Foggy,248.87,Severe,-1,Anomaly,248.87
2026-05-04 14:15:00,2026-05-04,14,Monday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,85,27,51,2,5,35.36,47.32,Rainy,40.22,Medium,-1,Normal,40.22
2026-05-04 14:30:00,2026-05-04,14,Monday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,81,27,47,3,4,42.68,45.29,Cloudy,36.68,Medium,-1,Normal,36.68
2026-05-04 14:45:00,2026-05-04,14,Monday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,90,22,46,3,19,38.99,40.59,Cloudy,36.53,Medium,-1,Normal,36.53
2026-05-04 15:00:00,2026-05-04,15,Monday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,63,19,32,2,10,49.62,39.28,Clear,24.75,Low,-1,Normal,24.75
2026-05-04 15:15:00,2026-05-04,15,Monday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,104,33,65,3,3,31.23,62.37,Cloudy,64.86,Medium,-1,Normal,64.86
2026-05-04 15:30:00,2026-05-04,15,Monday,LOC_002,Jl. Sudirman,2.3348,99.0701,323,109,198,16,0,7.82,97.88,Cloudy,316.15,Severe,-1,Anomaly,316.15
2026-05-04 15:45:00,2026-05-04,15,Monday,LOC_004,Jl. Merdeka,2.3402,99.0752,66,18,38,2,8,44.63,42.3,Rainy,27.92,Medium,-1,Normal,27.92
2026-05-04 16:00:00,2026-05-04,16,Monday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,178,47,100,9,22,10.86,94.07,Rainy,167.44,Severe,-1,Normal,167.44
2026-05-04 16:15:00,2026-05-04,16,Monday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,174,54,87,7,26,16.25,95.62,Cloudy,166.38,Severe,-1,Anomaly,166.38
2026-05-04 16:30:00,2026-05-04,16,Monday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,112,34,67,3,8,30.78,71.68,Cloudy,80.28,High,-1,Normal,80.28
2026-05-04 16:45:00,2026-05-04,16,Monday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,126,37,65,2,22,32.69,70.03,Cloudy,88.24,High,-1,Normal,88.24
2026-05-04 17:00:00,2026-05-04,17,Monday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,120,34,60,3,23,34.56,57.65,Clear,69.18,Medium,-1,Normal,69.18
2026-05-04 17:15:00,2026-05-04,17,Monday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,156,40,99,9,8,25.79,85.0,Cloudy,132.6,Severe,-1,Normal,132.6
2026-05-04 17:30:00,2026-05-04,17,Monday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,140,39,90,8,3,31.48,70.08,Clear,98.11,High,-1,Normal,98.11
2026-05-04 17:45:00,2026-05-04,17,Monday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,195,59,107,5,24,15.18,100.0,Rainy,195.0,Severe,-1,Anomaly,195.0
2026-05-04 18:00:00,2026-05-04,18,Monday,LOC_002,Jl. Sudirman,2.3348,99.0701,173,48,97,5,23,17.75,89.8,Foggy,155.35,Severe,-1,Normal,155.35
2026-05-04 18:15:00,2026-05-04,18,Monday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,160,48,103,5,4,20.71,90.09,Clear,144.14,Severe,-1,Normal,144.14
2026-05-04 18:30:00,2026-05-04,18,Monday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,216,62,123,12,19,36.96,100.0,Rainy,216.0,Severe,-1,Anomaly,216.0
2026-05-04 18:45:00,2026-05-04,18,Monday,LOC_004,Jl. Merdeka,2.3402,99.0752,134,41,78,3,12,23.64,73.91,Foggy,99.04,High,-1,Normal,99.04
2026-05-04 19:00:00,2026-05-04,19,Monday,LOC_004,Jl. Merdeka,2.3402,99.0752,166,57,88,9,12,9.49,93.55,Rainy,155.29,Severe,-1,Anomaly,155.29
2026-05-04 19:15:00,2026-05-04,19,Monday,LOC_002,Jl. Sudirman,2.3348,99.0701,165,43,104,8,10,24.83,89.95,Clear,148.42,Severe,-1,Normal,148.42
2026-05-04 19:30:00,2026-05-04,19,Monday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,152,40,97,5,10,19.52,52.99,Foggy,80.54,High,-1,Normal,80.54
2026-05-04 19:45:00,2026-05-04,19,Monday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,175,54,110,6,5,17.63,93.95,Clear,164.41,Severe,-1,Normal,164.41
2026-05-04 20:00:00,2026-05-04,20,Monday,LOC_004,Jl. Merdeka,2.3402,99.0752,61,18,35,2,6,49.25,39.86,Foggy,24.31,Low,-1,Normal,24.31
2026-05-04 20:15:00,2026-05-04,20,Monday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,90,27,55,5,3,41.71,49.24,Clear,44.32,Medium,-1,Normal,44.32
2026-05-04 20:30:00,2026-05-04,20,Monday,LOC_002,Jl. Sudirman,2.3348,99.0701,81,27,50,1,3,46.29,44.32,Cloudy,35.9,Medium,-1,Normal,35.9
2026-05-04 20:45:00,2026-05-04,20,Monday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,118,36,68,6,8,27.43,63.61,Rainy,75.06,High,-1,Normal,75.06
2026-05-04 21:00:00,2026-05-04,21,Monday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,113,29,68,3,13,37.54,68.5,Cloudy,77.4,High,-1,Normal,77.4
2026-05-04 21:15:00,2026-05-04,21,Monday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,102,27,55,5,15,37.31,59.23,Foggy,60.41,Medium,-1,Normal,60.41
2026-05-04 21:30:00,2026-05-04,21,Monday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,97,25,59,4,9,39.81,57.37,Cloudy,55.65,Medium,-1,Normal,55.65
2026-05-04 21:45:00,2026-05-04,21,Monday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,111,37,68,4,2,31.14,57.26,Foggy,63.56,Medium,-1,Normal,63.56
2026-05-04 22:00:00,2026-05-04,22,Monday,LOC_004,Jl. Merdeka,2.3402,99.0752,32,8,17,1,6,48.02,18.31,Foggy,5.86,Low,-1,Normal,5.86
2026-05-04 22:15:00,2026-05-04,22,Monday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,38,9,24,2,3,41.93,22.18,Foggy,8.43,Medium,-1,Normal,8.43
2026-05-04 22:30:00,2026-05-04,22,Monday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,35,11,21,0,3,52.98,18.64,Clear,6.52,Low,-1,Normal,6.52
2026-05-04 22:45:00,2026-05-04,22,Monday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,33,9,17,1,6,60.07,17.36,Clear,5.73,Low,-1,Normal,5.73
2026-05-04 23:00:00,2026-05-04,23,Monday,LOC_002,Jl. Sudirman,2.3348,99.0701,38,11,20,2,5,44.48,12.85,Cloudy,4.88,Medium,-1,Normal,4.88
2026-05-04 23:15:00,2026-05-04,23,Monday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,49,12,29,2,6,40.67,28.14,Clear,13.79,Medium,-1,Normal,13.79
2026-05-04 23:30:00,2026-05-04,23,Monday,LOC_002,Jl. Sudirman,2.3348,99.0701,63,20,32,1,10,51.21,39.22,Cloudy,24.71,Low,-1,Normal,24.71
2026-05-04 23:45:00,2026-05-04,23,Monday,LOC_002,Jl. Sudirman,2.3348,99.0701,46,14,28,1,3,36.96,23.01,Clear,10.58,Medium,-1,Normal,10.58
2026-05-05 00:00:00,2026-05-05,0,Tuesday,LOC_002,Jl. Sudirman,2.3348,99.0701,39,10,21,1,7,48.17,18.54,Clear,7.23,Low,-1,Normal,7.23
2026-05-05 00:15:00,2026-05-05,0,Tuesday,LOC_004,Jl. Merdeka,2.3402,99.0752,34,10,18,0,6,53.8,14.55,Foggy,4.95,Low,-1,Normal,4.95
2026-05-05 00:30:00,2026-05-05,0,Tuesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,40,11,22,2,5,47.79,27.36,Foggy,10.94,Low,-1,Normal,10.94
2026-05-05 00:45:00,2026-05-05,0,Tuesday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,27,7,17,1,2,59.81,14.48,Clear,3.91,Low,-1,Normal,3.91
2026-05-05 01:00:00,2026-05-05,1,Tuesday,LOC_002,Jl. Sudirman,2.3348,99.0701,53,15,30,2,6,41.42,32.06,Rainy,16.99,Medium,-1,Normal,16.99
2026-05-05 01:15:00,2026-05-05,1,Tuesday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,30,10,17,1,2,51.85,17.65,Foggy,5.3,Low,-1,Normal,5.3
2026-05-05 01:30:00,2026-05-05,1,Tuesday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,42,13,25,0,4,50.24,25.37,Cloudy,10.66,Low,-1,Normal,10.66
2026-05-05 01:45:00,2026-05-05,1,Tuesday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,35,10,20,1,4,51.05,13.34,Cloudy,4.67,Low,-1,Normal,4.67
2026-05-05 02:00:00,2026-05-05,2,Tuesday,LOC_004,Jl. Merdeka,2.3402,99.0752,23,6,14,1,2,58.66,10.79,Clear,2.48,Low,-1,Normal,2.48
2026-05-05 02:15:00,2026-05-05,2,Tuesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,50,14,29,2,5,52.18,22.42,Cloudy,11.21,Low,-1,Normal,11.21
2026-05-05 02:30:00,2026-05-05,2,Tuesday,LOC_002,Jl. Sudirman,2.3348,99.0701,31,9,16,1,5,52.52,22.6,Rainy,7.01,Low,-1,Normal,7.01
2026-05-05 02:45:00,2026-05-05,2,Tuesday,LOC_002,Jl. Sudirman,2.3348,99.0701,23,7,12,0,4,57.94,15.79,Rainy,3.63,Low,-1,Normal,3.63
2026-05-05 03:00:00,2026-05-05,3,Tuesday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,43,12,22,1,8,50.6,16.26,Cloudy,6.99,Low,-1,Normal,6.99
2026-05-05 03:15:00,2026-05-05,3,Tuesday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,30,7,15,1,7,39.25,15.71,Rainy,4.71,Medium,-1,Normal,4.71
2026-05-05 03:30:00,2026-05-05,3,Tuesday,LOC_004,Jl. Merdeka,2.3402,99.0752,58,17,29,3,9,53.64,42.31,Clear,24.54,Medium,-1,Normal,24.54
2026-05-05 03:45:00,2026-05-05,3,Tuesday,LOC_004,Jl. Merdeka,2.3402,99.0752,40,13,21,2,4,48.75,22.32,Rainy,8.93,Low,-1,Normal,8.93
2026-05-05 04:00:00,2026-05-05,4,Tuesday,LOC_004,Jl. Merdeka,2.3402,99.0752,45,12,23,0,10,48.12,29.9,Rainy,13.46,Low,-1,Normal,13.46
2026-05-05 04:15:00,2026-05-05,4,Tuesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,39,11,22,1,5,49.91,52.99,Rainy,20.67,Medium,-1,Normal,20.67
2026-05-05 04:30:00,2026-05-05,4,Tuesday,LOC_004,Jl. Merdeka,2.3402,99.0752,32,9,19,1,3,57.98,15.8,Clear,5.06,Low,-1,Normal,5.06
2026-05-05 04:45:00,2026-05-05,4,Tuesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,40,10,21,1,8,54.3,30.53,Clear,12.21,Low,-1,Normal,12.21
2026-05-05 05:00:00,2026-05-05,5,Tuesday,LOC_004,Jl. Merdeka,2.3402,99.0752,75,19,48,2,6,39.17,38.36,Rainy,28.77,Medium,-1,Normal,28.77
2026-05-05 05:15:00,2026-05-05,5,Tuesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,99,30,51,5,13,27.8,56.23,Rainy,55.67,High,-1,Normal,55.67
2026-05-05 05:30:00,2026-05-05,5,Tuesday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,100,31,55,3,11,44.56,58.75,Clear,58.75,Medium,-1,Normal,58.75
2026-05-05 05:45:00,2026-05-05,5,Tuesday,LOC_002,Jl. Sudirman,2.3348,99.0701,77,22,41,4,10,44.47,43.54,Clear,33.53,Medium,-1,Normal,33.53
2026-05-05 06:00:00,2026-05-05,6,Tuesday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,101,34,52,4,11,48.11,56.13,Clear,56.69,Medium,-1,Normal,56.69
2026-05-05 06:15:00,2026-05-05,6,Tuesday,LOC_002,Jl. Sudirman,2.3348,99.0701,127,32,76,3,16,26.53,77.42,Foggy,98.32,High,-1,Normal,98.32
2026-05-05 06:30:00,2026-05-05,6,Tuesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,129,34,65,4,26,32.88,73.91,Foggy,95.34,High,-1,Normal,95.34
2026-05-05 06:45:00,2026-05-05,6,Tuesday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,122,42,65,3,12,25.11,70.09,Cloudy,85.51,High,-1,Normal,85.51
2026-05-05 07:00:00,2026-05-05,7,Tuesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,180,56,91,10,23,8.55,100.0,Foggy,180.0,Severe,-1,Anomaly,180.0
2026-05-05 07:15:00,2026-05-05,7,Tuesday,LOC_004,Jl. Merdeka,2.3402,99.0752,91,30,56,5,0,44.45,49.54,Clear,45.08,Medium,-1,Normal,45.08
2026-05-05 07:30:00,2026-05-05,7,Tuesday,LOC_004,Jl. Merdeka,2.3402,99.0752,112,36,64,3,9,30.95,69.18,Rainy,77.48,High,-1,Normal,77.48
2026-05-05 07:45:00,2026-05-05,7,Tuesday,LOC_004,Jl. Merdeka,2.3402,99.0752,134,41,70,6,17,22.25,74.44,Rainy,99.75,High,-1,Normal,99.75
2026-05-05 08:00:00,2026-05-05,8,Tuesday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,96,32,52,4,8,43.42,52.56,Clear,50.46,Medium,-1,Normal,50.46
2026-05-05 08:15:00,2026-05-05,8,Tuesday,LOC_002,Jl. Sudirman,2.3348,99.0701,149,44,75,6,24,18.32,79.54,Rainy,118.51,High,-1,Normal,118.51
2026-05-05 08:30:00,2026-05-05,8,Tuesday,LOC_004,Jl. Merdeka,2.3402,99.0752,119,30,77,6,6,28.53,59.39,Foggy,70.67,High,-1,Normal,70.67
2026-05-05 08:45:00,2026-05-05,8,Tuesday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,109,37,66,6,0,24.28,65.59,Rainy,71.49,High,-1,Normal,71.49
2026-05-05 09:00:00,2026-05-05,9,Tuesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,127,36,74,5,12,36.41,67.01,Clear,85.1,High,-1,Normal,85.1
2026-05-05 09:15:00,2026-05-05,9,Tuesday,LOC_004,Jl. Merdeka,2.3402,99.0752,88,22,56,3,7,41.37,52.32,Clear,46.04,Medium,-1,Normal,46.04
2026-05-05 09:30:00,2026-05-05,9,Tuesday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,141,43,79,5,14,24.09,74.31,Rainy,104.78,High,-1,Normal,104.78
2026-05-05 09:45:00,2026-05-05,9,Tuesday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,123,41,68,7,7,33.49,72.94,Clear,89.72,High,-1,Normal,89.72
2026-05-05 10:00:00,2026-05-05,10,Tuesday,LOC_004,Jl. Merdeka,2.3402,99.0752,58,15,33,2,8,56.54,29.47,Clear,17.09,Low,-1,Normal,17.09
2026-05-05 10:15:00,2026-05-05,10,Tuesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,85,23,53,1,8,27.33,48.22,Foggy,40.99,High,-1,Normal,40.99
2026-05-05 10:30:00,2026-05-05,10,Tuesday,LOC_004,Jl. Merdeka,2.3402,99.0752,65,20,35,3,7,50.37,31.35,Clear,20.38,Low,-1,Normal,20.38
2026-05-05 10:45:00,2026-05-05,10,Tuesday,LOC_002,Jl. Sudirman,2.3348,99.0701,105,31,66,3,5,28.73,57.93,Rainy,60.83,High,-1,Normal,60.83
2026-05-05 11:00:00,2026-05-05,11,Tuesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,121,35,60,4,22,26.8,63.56,Foggy,76.91,High,-1,Normal,76.91
2026-05-05 11:15:00,2026-05-05,11,Tuesday,LOC_004,Jl. Merdeka,2.3402,99.0752,59,16,32,1,10,52.97,27.03,Clear,15.95,Low,-1,Normal,15.95
2026-05-05 11:30:00,2026-05-05,11,Tuesday,LOC_002,Jl. Sudirman,2.3348,99.0701,127,35,71,4,17,27.1,74.87,Rainy,95.08,High,-1,Normal,95.08
