timestamp,date,hour,day_name,location_id,road_name,latitude,longitude,vehicle_count,car_count,motorcycle_count,bus_count,truck_count,average_speed,road_occupancy,weather_condition,traffic_density,congestion_level,predicted_congestion,predicted_congestion_level,vehicle_cluster,cluster_interpretation,anomaly_label,anomaly_score
2026-05-03 11:00:00,2026-05-03,11,Sunday,LOC_004,Jl. Merdeka,2.3402,99.0752,97,30,62,4,1,29.91,52.59,Foggy,51.01,High,51.12,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1406
2026-05-03 11:15:00,2026-05-03,11,Sunday,LOC_004,Jl. Merdeka,2.3402,99.0752,96,29,48,5,14,40.16,48.73,Cloudy,46.78,Medium,45.95,Medium,3,Motorcycle-Dominant Traffic,Normal,0.132
2026-05-03 11:30:00,2026-05-03,11,Sunday,LOC_002,Jl. Sudirman,2.3348,99.0701,98,28,50,4,16,34.85,61.01,Clear,59.79,Medium,59.64,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1455
2026-05-03 11:45:00,2026-05-03,11,Sunday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,116,39,71,3,3,25.63,62.86,Foggy,72.92,High,72.75,High,3,Motorcycle-Dominant Traffic,Normal,0.1301
2026-05-03 12:00:00,2026-05-03,12,Sunday,LOC_002,Jl. Sudirman,2.3348,99.0701,115,35,66,2,12,33.82,61.25,Cloudy,70.44,Medium,70.42,High,3,Motorcycle-Dominant Traffic,Normal,0.1448
2026-05-03 12:15:00,2026-05-03,12,Sunday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,121,39,75,5,2,25.61,60.57,Foggy,73.29,High,73.78,High,3,Motorcycle-Dominant Traffic,Normal,0.1286
2026-05-03 12:30:00,2026-05-03,12,Sunday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,97,28,54,4,11,39.78,58.07,Cloudy,56.33,Medium,56.41,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1291
2026-05-03 12:45:00,2026-05-03,12,Sunday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,131,45,75,7,4,26.58,72.28,Foggy,94.69,High,94.23,High,1,Motorcycle-Dominant Traffic,Normal,0.1297
2026-05-03 13:00:00,2026-05-03,13,Sunday,LOC_002,Jl. Sudirman,2.3348,99.0701,122,40,76,6,0,27.59,64.69,Foggy,78.92,High,79.91,High,3,Motorcycle-Dominant Traffic,Normal,0.1388
2026-05-03 13:15:00,2026-05-03,13,Sunday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,324,108,188,6,22,3.09,90.75,Rainy,294.03,Severe,300.83,Severe,2,Motorcycle-Dominant Traffic,Anomaly,-0.129
2026-05-03 13:30:00,2026-05-03,13,Sunday,LOC_004,Jl. Merdeka,2.3402,99.0752,95,31,49,5,10,37.15,65.1,Rainy,61.84,High,62.15,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1136
2026-05-03 13:45:00,2026-05-03,13,Sunday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,113,30,69,4,10,26.49,61.25,Foggy,69.21,High,69.27,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1353
2026-05-03 14:00:00,2026-05-03,14,Sunday,LOC_002,Jl. Sudirman,2.3348,99.0701,84,22,42,4,16,37.25,49.21,Foggy,41.34,Medium,41.65,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1451
2026-05-03 14:15:00,2026-05-03,14,Sunday,LOC_004,Jl. Merdeka,2.3402,99.0752,75,21,42,3,9,34.49,40.95,Rainy,30.71,Medium,30.62,Low,3,Motorcycle-Dominant Traffic,Normal,0.1075
2026-05-03 14:30:00,2026-05-03,14,Sunday,LOC_002,Jl. Sudirman,2.3348,99.0701,85,26,50,2,7,36.96,43.78,Rainy,37.21,Medium,37.55,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1371
2026-05-03 14:45:00,2026-05-03,14,Sunday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,96,24,62,4,6,32.55,51.82,Foggy,49.75,Medium,50.16,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1465
2026-05-03 15:00:00,2026-05-03,15,Sunday,LOC_002,Jl. Sudirman,2.3348,99.0701,95,33,54,4,4,33.93,45.11,Rainy,42.85,Medium,42.87,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1302
2026-05-03 15:15:00,2026-05-03,15,Sunday,LOC_004,Jl. Merdeka,2.3402,99.0752,70,21,41,2,6,42.03,37.77,Clear,26.44,Medium,26.61,Low,0,Motorcycle-Dominant Traffic,Normal,0.1203
2026-05-03 15:30:00,2026-05-03,15,Sunday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,59,19,36,2,2,40.04,32.63,Cloudy,19.25,Medium,19.55,Low,0,Light Traffic,Normal,0.1123
2026-05-03 15:45:00,2026-05-03,15,Sunday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,85,21,48,2,14,33.57,49.18,Rainy,41.8,Medium,41.77,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1361
2026-05-03 16:00:00,2026-05-03,16,Sunday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,108,29,54,6,19,38.73,55.03,Clear,59.43,Medium,58.0,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1323
2026-05-03 16:15:00,2026-05-03,16,Sunday,LOC_002,Jl. Sudirman,2.3348,99.0701,150,44,87,8,11,24.39,78.67,Cloudy,118.0,High,117.79,Severe,1,Motorcycle-Dominant Traffic,Normal,0.1175
2026-05-03 16:30:00,2026-05-03,16,Sunday,LOC_002,Jl. Sudirman,2.3348,99.0701,160,47,97,5,11,15.46,84.51,Foggy,135.22,High,134.13,Severe,1,Motorcycle-Dominant Traffic,Normal,0.0759
2026-05-03 16:45:00,2026-05-03,16,Sunday,LOC_002,Jl. Sudirman,2.3348,99.0701,123,41,75,7,0,28.57,73.53,Cloudy,90.44,High,90.37,High,3,Motorcycle-Dominant Traffic,Normal,0.1295
2026-05-03 17:00:00,2026-05-03,17,Sunday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,189,63,101,4,21,19.05,100.0,Foggy,189.0,Severe,188.77,Severe,1,Motorcycle-Dominant Traffic,Normal,0.0657
2026-05-03 17:15:00,2026-05-03,17,Sunday,LOC_004,Jl. Merdeka,2.3402,99.0752,146,46,86,8,6,25.71,88.92,Rainy,129.82,Severe,130.74,Severe,1,Motorcycle-Dominant Traffic,Normal,0.0853
2026-05-03 17:30:00,2026-05-03,17,Sunday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,176,56,91,7,22,11.99,96.63,Foggy,170.07,Severe,169.23,Severe,1,Motorcycle-Dominant Traffic,Normal,0.069
2026-05-03 17:45:00,2026-05-03,17,Sunday,LOC_004,Jl. Merdeka,2.3402,99.0752,109,35,55,2,17,32.36,55.7,Clear,60.71,Medium,60.26,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1409
2026-05-03 18:00:00,2026-05-03,18,Sunday,LOC_002,Jl. Sudirman,2.3348,99.0701,180,48,107,4,21,11.37,100.0,Foggy,180.0,Severe,179.32,Severe,1,Motorcycle-Dominant Traffic,Normal,0.0821
2026-05-03 18:15:00,2026-05-03,18,Sunday,LOC_004,Jl. Merdeka,2.3402,99.0752,99,27,60,2,10,44.23,51.22,Clear,50.71,Medium,50.83,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1096
2026-05-03 18:30:00,2026-05-03,18,Sunday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,158,41,83,7,27,25.51,90.99,Foggy,143.76,Severe,143.24,Severe,1,Motorcycle-Dominant Traffic,Normal,0.0923
2026-05-03 18:45:00,2026-05-03,18,Sunday,LOC_004,Jl. Merdeka,2.3402,99.0752,122,31,70,7,14,31.93,72.42,Clear,88.35,High,88.52,High,3,Motorcycle-Dominant Traffic,Normal,0.1317
2026-05-03 19:00:00,2026-05-03,19,Sunday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,158,51,92,8,7,18.57,83.51,Rainy,131.95,High,131.88,Severe,1,Motorcycle-Dominant Traffic,Normal,0.0938
2026-05-03 19:15:00,2026-05-03,19,Sunday,LOC_004,Jl. Merdeka,2.3402,99.0752,128,43,70,3,12,22.82,61.28,Foggy,78.44,High,79.19,High,3,Motorcycle-Dominant Traffic,Normal,0.1062
2026-05-03 19:30:00,2026-05-03,19,Sunday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,185,50,118,4,13,11.34,100.0,Rainy,185.0,Severe,185.08,Severe,1,Motorcycle-Dominant Traffic,Normal,0.0893
2026-05-03 19:45:00,2026-05-03,19,Sunday,LOC_004,Jl. Merdeka,2.3402,99.0752,309,95,186,7,21,6.89,93.86,Cloudy,290.03,Severe,292.89,Severe,2,Motorcycle-Dominant Traffic,Anomaly,-0.095
2026-05-03 20:00:00,2026-05-03,20,Sunday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,77,24,48,3,2,36.96,37.58,Rainy,28.94,Medium,28.92,Low,3,Motorcycle-Dominant Traffic,Normal,0.1081
2026-05-03 20:15:00,2026-05-03,20,Sunday,LOC_004,Jl. Merdeka,2.3402,99.0752,66,22,38,3,3,50.1,33.41,Clear,22.05,Low,21.81,Low,0,Light Traffic,Normal,0.0984
2026-05-03 20:30:00,2026-05-03,20,Sunday,LOC_004,Jl. Merdeka,2.3402,99.0752,68,22,39,3,4,42.35,49.28,Rainy,33.51,Medium,33.92,Low,0,Light Traffic,Normal,0.1207
2026-05-03 20:45:00,2026-05-03,20,Sunday,LOC_004,Jl. Merdeka,2.3402,99.0752,75,20,43,3,9,46.26,43.57,Cloudy,32.68,Medium,32.26,Low,0,Motorcycle-Dominant Traffic,Normal,0.1183
2026-05-03 21:00:00,2026-05-03,21,Sunday,LOC_004,Jl. Merdeka,2.3402,99.0752,78,23,40,1,14,45.19,47.48,Cloudy,37.03,Medium,36.84,Medium,0,Motorcycle-Dominant Traffic,Normal,0.1068
2026-05-03 21:15:00,2026-05-03,21,Sunday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,73,18,47,2,6,44.43,43.5,Clear,31.76,Medium,30.97,Low,0,Motorcycle-Dominant Traffic,Normal,0.1268
2026-05-03 21:30:00,2026-05-03,21,Sunday,LOC_004,Jl. Merdeka,2.3402,99.0752,80,21,47,2,10,46.58,45.83,Clear,36.66,Medium,36.28,Medium,0,Motorcycle-Dominant Traffic,Normal,0.1066
2026-05-03 21:45:00,2026-05-03,21,Sunday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,126,41,63,2,20,24.36,73.24,Foggy,92.28,High,92.29,High,3,Motorcycle-Dominant Traffic,Normal,0.1275
2026-05-03 22:00:00,2026-05-03,22,Sunday,LOC_002,Jl. Sudirman,2.3348,99.0701,44,11,24,1,8,49.68,20.36,Foggy,8.96,Low,8.83,Low,0,Light Traffic,Normal,0.1265
2026-05-03 22:15:00,2026-05-03,22,Sunday,LOC_002,Jl. Sudirman,2.3348,99.0701,14,4,8,0,2,55.83,5.0,Clear,0.7,Low,0.98,Low,0,Light Traffic,Anomaly,-0.0482
2026-05-03 22:30:00,2026-05-03,22,Sunday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,21,5,13,0,3,58.8,22.74,Foggy,4.78,Low,5.2,Low,0,Light Traffic,Normal,0.0335
2026-05-03 22:45:00,2026-05-03,22,Sunday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,33,10,16,1,6,62.0,24.38,Cloudy,8.05,Low,8.01,Low,0,Light Traffic,Normal,0.031
2026-05-03 23:00:00,2026-05-03,23,Sunday,LOC_004,Jl. Merdeka,2.3402,99.0752,49,16,26,1,6,47.12,32.8,Rainy,16.07,Low,16.18,Low,0,Light Traffic,Normal,0.1154
2026-05-03 23:15:00,2026-05-03,23,Sunday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,32,10,19,1,2,46.43,16.81,Foggy,5.38,Low,5.32,Low,0,Light Traffic,Normal,0.1018
2026-05-03 23:30:00,2026-05-03,23,Sunday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,31,8,15,1,7,43.78,18.17,Foggy,5.63,Medium,5.67,Low,0,Light Traffic,Normal,0.0908
2026-05-03 23:45:00,2026-05-03,23,Sunday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,41,12,23,2,4,53.84,17.98,Clear,7.37,Low,7.26,Low,0,Light Traffic,Normal,0.1114
2026-05-04 00:00:00,2026-05-04,0,Monday,LOC_004,Jl. Merdeka,2.3402,99.0752,25,7,14,0,4,63.1,6.83,Clear,1.71,Low,1.79,Low,0,Light Traffic,Anomaly,-0.0371
2026-05-04 00:15:00,2026-05-04,0,Monday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,28,7,14,1,6,58.56,6.71,Clear,1.88,Low,1.93,Low,0,Light Traffic,Normal,0.0107
2026-05-04 00:30:00,2026-05-04,0,Monday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,40,11,21,2,6,51.41,20.38,Cloudy,8.15,Low,8.11,Low,0,Light Traffic,Normal,0.1286
2026-05-04 00:45:00,2026-05-04,0,Monday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,52,15,32,2,3,51.89,37.75,Clear,19.63,Low,20.09,Low,0,Light Traffic,Normal,0.0821
2026-05-04 01:00:00,2026-05-04,1,Monday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,69,18,42,3,6,42.92,40.31,Cloudy,27.81,Medium,28.33,Low,0,Light Traffic,Normal,0.1268
2026-05-04 01:15:00,2026-05-04,1,Monday,LOC_002,Jl. Sudirman,2.3348,99.0701,33,11,19,0,3,56.35,17.31,Clear,5.71,Low,5.52,Low,0,Light Traffic,Normal,0.1098
2026-05-04 01:30:00,2026-05-04,1,Monday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,278,90,146,8,34,6.91,91.93,Cloudy,255.57,Severe,256.14,Severe,2,Motorcycle-Dominant Traffic,Anomaly,-0.0677
2026-05-04 01:45:00,2026-05-04,1,Monday,LOC_002,Jl. Sudirman,2.3348,99.0701,60,15,36,2,7,37.3,37.75,Cloudy,22.65,Medium,22.49,Low,0,Mixed Traffic,Normal,0.0991
2026-05-04 02:00:00,2026-05-04,2,Monday,LOC_004,Jl. Merdeka,2.3402,99.0752,38,12,19,2,5,54.37,24.62,Clear,9.36,Low,9.63,Low,0,Light Traffic,Normal,0.1135
2026-05-04 02:15:00,2026-05-04,2,Monday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,45,13,22,1,9,53.93,18.73,Cloudy,8.43,Low,8.47,Low,0,Light Traffic,Normal,0.1063
2026-05-04 02:30:00,2026-05-04,2,Monday,LOC_004,Jl. Merdeka,2.3402,99.0752,41,14,23,1,3,41.32,18.74,Rainy,7.68,Medium,7.99,Low,0,Light Traffic,Normal,0.0848
2026-05-04 02:45:00,2026-05-04,2,Monday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,32,8,16,0,8,54.8,23.52,Cloudy,7.53,Low,7.43,Low,0,Light Traffic,Normal,0.0999
2026-05-04 03:00:00,2026-05-04,3,Monday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,30,9,18,0,3,57.75,18.56,Clear,5.57,Low,5.86,Low,0,Light Traffic,Normal,0.1032
2026-05-04 03:15:00,2026-05-04,3,Monday,LOC_002,Jl. Sudirman,2.3348,99.0701,71,21,36,2,12,41.0,43.96,Rainy,31.21,Medium,31.17,Low,0,Motorcycle-Dominant Traffic,Normal,0.1273
2026-05-04 03:30:00,2026-05-04,3,Monday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,19,5,11,0,3,56.21,17.54,Clear,3.33,Low,3.6,Low,0,Light Traffic,Normal,0.0397
2026-05-04 03:45:00,2026-05-04,3,Monday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,40,10,22,2,6,46.42,18.23,Foggy,7.29,Low,7.22,Low,0,Light Traffic,Normal,0.1178
2026-05-04 04:00:00,2026-05-04,4,Monday,LOC_004,Jl. Merdeka,2.3402,99.0752,25,7,15,0,3,51.94,12.09,Cloudy,3.02,Low,3.1,Low,0,Light Traffic,Normal,0.0465
2026-05-04 04:15:00,2026-05-04,4,Monday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,56,19,31,2,4,51.53,30.72,Cloudy,17.2,Low,16.87,Low,0,Light Traffic,Normal,0.1071
2026-05-04 04:30:00,2026-05-04,4,Monday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,57,17,29,3,8,55.52,38.21,Rainy,21.78,Low,21.96,Low,0,Light Traffic,Normal,0.068
2026-05-04 04:45:00,2026-05-04,4,Monday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,35,9,22,1,3,59.93,16.1,Clear,5.64,Low,5.32,Low,0,Light Traffic,Normal,0.0699
2026-05-04 05:00:00,2026-05-04,5,Monday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,107,30,66,6,5,42.57,53.35,Clear,57.08,Medium,56.89,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1087
2026-05-04 05:15:00,2026-05-04,5,Monday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,81,26,48,2,5,37.41,42.98,Foggy,34.81,Medium,35.65,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1374
2026-05-04 05:30:00,2026-05-04,5,Monday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,58,18,32,1,7,52.19,33.18,Clear,19.24,Low,19.15,Low,0,Light Traffic,Normal,0.1048
2026-05-04 05:45:00,2026-05-04,5,Monday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,109,37,62,4,6,25.5,62.7,Rainy,68.34,High,69.0,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1192
2026-05-04 06:00:00,2026-05-04,6,Monday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,172,43,90,7,32,19.94,100.0,Foggy,172.0,Severe,168.53,Severe,1,Motorcycle-Dominant Traffic,Normal,0.0633
2026-05-04 06:15:00,2026-05-04,6,Monday,LOC_004,Jl. Merdeka,2.3402,99.0752,98,25,62,4,7,41.85,52.97,Clear,51.91,Medium,51.62,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1343
2026-05-04 06:30:00,2026-05-04,6,Monday,LOC_004,Jl. Merdeka,2.3402,99.0752,122,34,73,4,11,31.77,66.95,Rainy,81.68,High,81.84,High,3,Motorcycle-Dominant Traffic,Normal,0.143
2026-05-04 06:45:00,2026-05-04,6,Monday,LOC_004,Jl. Merdeka,2.3402,99.0752,116,34,64,6,12,29.0,61.92,Cloudy,71.83,High,71.32,High,3,Motorcycle-Dominant Traffic,Normal,0.1446
2026-05-04 07:00:00,2026-05-04,7,Monday,LOC_004,Jl. Merdeka,2.3402,99.0752,110,30,56,2,22,36.69,57.8,Cloudy,63.58,Medium,63.7,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1402
2026-05-04 07:15:00,2026-05-04,7,Monday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,145,45,88,6,6,24.74,78.4,Rainy,113.68,High,112.98,Severe,1,Motorcycle-Dominant Traffic,Normal,0.1211
2026-05-04 07:30:00,2026-05-04,7,Monday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,161,42,95,7,17,18.65,95.42,Foggy,153.63,Severe,151.41,Severe,1,Motorcycle-Dominant Traffic,Normal,0.0833
2026-05-04 07:45:00,2026-05-04,7,Monday,LOC_004,Jl. Merdeka,2.3402,99.0752,96,25,49,5,17,37.35,50.96,Foggy,48.92,Medium,49.4,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1525
2026-05-04 08:00:00,2026-05-04,8,Monday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,180,54,108,5,13,6.62,100.0,Rainy,180.0,Severe,179.64,Severe,1,Motorcycle-Dominant Traffic,Normal,0.0442
2026-05-04 08:15:00,2026-05-04,8,Monday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,103,34,64,5,0,39.29,61.66,Cloudy,63.51,Medium,64.03,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1206
2026-05-04 08:30:00,2026-05-04,8,Monday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,194,59,116,4,15,7.53,99.25,Rainy,192.54,Severe,193.95,Severe,1,Motorcycle-Dominant Traffic,Normal,0.0452
2026-05-04 08:45:00,2026-05-04,8,Monday,LOC_004,Jl. Merdeka,2.3402,99.0752,73,22,45,2,4,41.61,40.1,Cloudy,29.27,Medium,29.17,Low,0,Motorcycle-Dominant Traffic,Normal,0.1294
2026-05-04 09:00:00,2026-05-04,9,Monday,LOC_004,Jl. Merdeka,2.3402,99.0752,114,38,61,3,12,31.26,64.31,Foggy,73.31,Medium,73.0,High,3,Motorcycle-Dominant Traffic,Normal,0.1493
2026-05-04 09:15:00,2026-05-04,9,Monday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,115,28,71,6,10,32.51,69.32,Clear,79.72,High,79.39,High,3,Motorcycle-Dominant Traffic,Normal,0.1378
2026-05-04 09:30:00,2026-05-04,9,Monday,LOC_004,Jl. Merdeka,2.3402,99.0752,113,29,71,5,8,31.98,58.22,Rainy,65.79,Medium,65.52,Medium,3,Motorcycle-Dominant Traffic,Normal,0.147
2026-05-04 09:45:00,2026-05-04,9,Monday,LOC_002,Jl. Sudirman,2.3348,99.0701,148,37,79,5,27,25.2,74.14,Foggy,109.73,High,109.3,High,1,Motorcycle-Dominant Traffic,Normal,0.1109
2026-05-04 10:00:00,2026-05-04,10,Monday,LOC_002,Jl. Sudirman,2.3348,99.0701,87,22,53,4,8,30.98,50.47,Rainy,43.91,Medium,43.11,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1356
2026-05-04 10:15:00,2026-05-04,10,Monday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,98,33,57,2,6,32.08,53.6,Rainy,52.53,Medium,52.26,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1476
2026-05-04 10:30:00,2026-05-04,10,Monday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,88,29,44,3,12,39.65,50.21,Rainy,44.18,Medium,44.09,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1478
2026-05-04 10:45:00,2026-05-04,10,Monday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,92,31,57,3,1,31.19,54.5,Clear,50.14,Medium,49.75,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1477
2026-05-04 11:00:00,2026-05-04,11,Monday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,99,30,60,5,4,29.93,65.53,Cloudy,64.87,High,64.01,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1189
2026-05-04 11:15:00,2026-05-04,11,Monday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,106,32,63,5,6,35.8,50.88,Cloudy,53.93,Medium,53.99,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1344
2026-05-04 11:30:00,2026-05-04,11,Monday,LOC_004,Jl. Merdeka,2.3402,99.0752,79,24,45,4,6,36.96,51.28,Foggy,40.51,Medium,39.53,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1332
2026-05-04 11:45:00,2026-05-04,11,Monday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,114,35,65,2,12,30.53,56.73,Cloudy,64.67,Medium,64.81,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1451
2026-05-04 12:00:00,2026-05-04,12,Monday,LOC_004,Jl. Merdeka,2.3402,99.0752,75,20,39,4,12,40.1,40.57,Foggy,30.43,Medium,30.64,Low,3,Motorcycle-Dominant Traffic,Normal,0.1276
2026-05-04 12:15:00,2026-05-04,12,Monday,LOC_004,Jl. Merdeka,2.3402,99.0752,47,14,24,1,8,53.58,18.82,Clear,8.85,Low,8.86,Low,0,Light Traffic,Normal,0.1091
2026-05-04 12:30:00,2026-05-04,12,Monday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,138,42,85,5,6,19.49,78.55,Rainy,108.4,High,109.23,High,1,Motorcycle-Dominant Traffic,Normal,0.0935
2026-05-04 12:45:00,2026-05-04,12,Monday,LOC_002,Jl. Sudirman,2.3348,99.0701,108,27,60,4,17,30.72,56.02,Foggy,60.5,Medium,60.34,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1493
2026-05-04 13:00:00,2026-05-04,13,Monday,LOC_002,Jl. Sudirman,2.3348,99.0701,132,42,75,7,8,24.09,71.34,Rainy,94.17,High,93.64,High,1,Motorcycle-Dominant Traffic,Normal,0.1284
2026-05-04 13:15:00,2026-05-04,13,Monday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,119,34,66,4,15,28.32,68.65,Rainy,81.69,High,81.76,High,3,Motorcycle-Dominant Traffic,Normal,0.1419
2026-05-04 13:30:00,2026-05-04,13,Monday,LOC_004,Jl. Merdeka,2.3402,99.0752,71,24,44,3,0,42.83,40.17,Rainy,28.52,Medium,28.84,Low,0,Motorcycle-Dominant Traffic,Normal,0.1287
2026-05-04 13:45:00,2026-05-04,13,Monday,LOC_004,Jl. Merdeka,2.3402,99.0752,82,21,49,2,10,27.89,41.96,Rainy,34.41,High,35.03,Medium,3,Motorcycle-Dominant Traffic,Normal,0.0747
2026-05-04 14:00:00,2026-05-04,14,Monday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,267,78,137,6,46,8.74,93.21,Foggy,248.87,Severe,252.63,Severe,2,Motorcycle-Dominant Traffic,Anomaly,-0.0526
2026-05-04 14:15:00,2026-05-04,14,Monday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,85,27,51,2,5,35.36,47.32,Rainy,40.22,Medium,40.39,Medium,3,Motorcycle-Dominant Traffic,Normal,0.14
2026-05-04 14:30:00,2026-05-04,14,Monday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,81,27,47,3,4,42.68,45.29,Cloudy,36.68,Medium,36.77,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1338
2026-05-04 14:45:00,2026-05-04,14,Monday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,90,22,46,3,19,38.99,40.59,Cloudy,36.53,Medium,36.34,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1111
2026-05-04 15:00:00,2026-05-04,15,Monday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,63,19,32,2,10,49.62,39.28,Clear,24.75,Low,24.87,Low,0,Light Traffic,Normal,0.0997
2026-05-04 15:15:00,2026-05-04,15,Monday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,104,33,65,3,3,31.23,62.37,Cloudy,64.86,Medium,64.7,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1425
2026-05-04 15:30:00,2026-05-04,15,Monday,LOC_002,Jl. Sudirman,2.3348,99.0701,323,109,198,16,0,7.82,97.88,Cloudy,316.15,Severe,312.47,Severe,2,Motorcycle-Dominant Traffic,Anomaly,-0.1249
2026-05-04 15:45:00,2026-05-04,15,Monday,LOC_004,Jl. Merdeka,2.3402,99.0752,66,18,38,2,8,44.63,42.3,Rainy,27.92,Medium,28.8,Low,0,Light Traffic,Normal,0.1077
2026-05-04 16:00:00,2026-05-04,16,Monday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,178,47,100,9,22,10.86,94.07,Rainy,167.44,Severe,167.66,Severe,1,Motorcycle-Dominant Traffic,Normal,0.0583
2026-05-04 16:15:00,2026-05-04,16,Monday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,174,54,87,7,26,16.25,95.62,Cloudy,166.38,Severe,165.8,Severe,1,Motorcycle-Dominant Traffic,Normal,0.0764
